date,count
2014-12-28,39682
2014-12-29,53699
2014-12-30,54029
2014-12-31,18574
2015-01-01,33211
2015-01-02,48077
2015-01-03,44563
2015-01-04,49137
2015-01-05,66676
2015-01-06,66039
2015-01-07,70055
2015-01-08,71505
2015-01-09,66446
2015-01-10,49634
2015-01-11,52346
2015-01-12,76021
2015-01-13,77374
2015-01-14,78209
2015-01-15,77896
2015-01-16,73533
2015-01-17,51229
2015-01-18,54212
2015-01-19,75243
2015-01-20,80898
2015-01-21,81397
2015-01-22,80848
2015-01-23,77202
2015-01-24,55935
2015-01-25,61597
2015-01-26,79962
2015-01-27,82207
2015-01-28,82554
2015-01-29,81467
2015-01-30,76405
2015-01-31,53052
2015-02-01,55516
2015-02-02,78483
2015-02-03,80571
2015-02-04,83041
2015-02-05,82992
2015-02-06,79509
2015-02-07,54980
2015-02-08,59201
2015-02-09,84344
2015-02-10,85600
2015-02-11,84990
2015-02-12,84056
2015-02-13,78771
2015-02-14,50473
2015-02-15,55681
2015-02-16,76934
2015-02-17,80882
2015-02-18,80672
2015-02-19,79879
2015-02-20,77309
2015-02-21,56256
2015-02-22,62005
2015-02-23,81400
2015-02-24,84252
2015-02-25,85804
2015-02-26,86417
2015-02-27,81035
2015-02-28,57647
2015-03-01,59286
2015-03-02,87020
2015-03-03,89520
2015-03-04,90519
2015-03-05,88078
2015-03-06,83016
2015-03-07,57201
2015-03-08,60121
2015-03-09,88330
2015-03-10,91456
2015-03-11,91102
2015-03-12,90934
2015-03-13,86003
2015-03-14,58089
2015-03-15,62177
2015-03-16,90924
2015-03-17,93210
2015-03-18,92153
2015-03-19,91674
2015-03-20,86065
2015-03-21,59532
2015-03-22,65999
2015-03-23,91418
2015-03-24,94159
2015-03-25,93458
2015-03-26,92072
2015-03-27,83128
2015-03-28,57894
2015-03-29,60676
2015-03-30,91212
2015-03-31,93079
2015-04-01,90691
2015-04-02,86589
2015-04-03,74443
2015-04-04,55184
2015-04-05,54861
2015-04-06,78892
2015-04-07,93458
2015-04-08,95291
2015-04-09,93141
2015-04-10,86853
2015-04-11,59522
2015-04-12,63432
2015-04-13,91817
2015-04-14,94974
2015-04-15,94061
2015-04-16,94221
2015-04-17,88699
2015-04-18,59654
2015-04-19,65146
2015-04-20,94916
2015-04-21,97299
2015-04-22,97751
2015-04-23,95638
2015-04-24,89613
2015-04-25,61119
2015-04-26,68408
2015-04-27,94300
2015-04-28,97417
2015-04-29,95247
2015-04-30,89512
2015-05-01,71100
2015-05-02,55068
2015-05-03,59245
2015-05-04,89677
2015-05-05,94643
2015-05-06,94869
2015-05-07,93583
2015-05-08,85836
2015-05-09,57774
2015-05-10,61098
2015-05-11,92261
2015-05-12,96912
2015-05-13,94490
2015-05-14,88189
2015-05-15,84151
2015-05-16,57518
2015-05-17,62282
2015-05-18,92330
2015-05-19,96248
2015-05-20,96061
2015-05-21,94121
2015-05-22,87344
2015-05-23,56965
2015-05-24,60744
2015-05-25,77609
2015-05-26,93876
2015-05-27,95475
2015-05-28,92911
2015-05-29,86540
2015-05-30,56399
2015-05-31,59770
2015-06-01,89681
2015-06-02,94065
2015-06-03,93262
2015-06-04,89150
2015-06-05,84240
2015-06-06,55264
2015-06-07,59114
2015-06-08,89414
2015-06-09,94342
2015-06-10,92730
2015-06-11,90337
2015-06-12,82629
2015-06-13,54393
2015-06-14,58454
2015-06-15,88580
2015-06-16,91424
2015-06-17,91408
2015-06-18,89458
2015-06-19,82843
2015-06-20,52691
2015-06-21,57034
2015-06-22,84455
2015-06-23,90430
2015-06-24,89483
2015-06-25,88234
2015-06-26,81883
2015-06-27,52129
2015-06-28,54858
2015-06-29,86080
2015-06-30,88498
2015-07-01,86019
2015-07-02,84921
2015-07-03,72626
2015-07-04,47682
2015-07-05,51161
2015-07-06,84781
2015-07-07,89887
2015-07-08,89657
2015-07-09,88592
2015-07-10,82408
2015-07-11,52448
2015-07-12,56396
2015-07-13,87354
2015-07-14,88965
2015-07-15,88859
2015-07-16,86788
2015-07-17,80759
2015-07-18,51601
2015-07-19,55215
2015-07-20,85913
2015-07-21,89034
2015-07-22,89449
2015-07-23,89039
2015-07-24,82762
2015-07-25,53435
2015-07-26,57851
2015-07-27,87111
2015-07-28,89813
2015-07-29,89080
2015-07-30,86852
2015-07-31,80715
2015-08-01,49693
2015-08-02,51980
2015-08-03,83065
2015-08-04,87753
2015-08-05,87047
2015-08-06,85675
2015-08-07,79329
2015-08-08,50372
2015-08-09,53900
2015-08-10,84498
2015-08-11,88065
2015-08-12,88003
2015-08-13,86159
2015-08-14,80407
2015-08-15,52148
2015-08-16,55563
2015-08-17,85716
2015-08-18,90098
2015-08-19,90311
2015-08-20,89112
2015-08-21,83607
2015-08-22,54685
2015-08-23,59679
2015-08-24,87916
2015-08-25,89785
2015-08-26,90842
2015-08-27,89589
2015-08-28,84012
2015-08-29,52998
2015-08-30,55886
2015-08-31,86983
2015-09-01,91295
2015-09-02,91046
2015-09-03,87017
2015-09-04,80813
2015-09-05,54463
2015-09-06,59864
2015-09-07,80617
2015-09-08,93446
2015-09-09,94640
2015-09-10,94089
2015-09-11,88287
2015-09-12,57236
2015-09-13,61339
2015-09-14,94100
2015-09-15,97210
2015-09-16,97520
2015-09-17,95561
2015-09-18,90210
2015-09-19,58521
2015-09-20,62414
2015-09-21,96432
2015-09-22,99956
2015-09-23,99207
2015-09-24,97696
2015-09-25,90619
2015-09-26,59733
2015-09-27,64337
2015-09-28,95277
2015-09-29,99909
2015-09-30,98496
2015-10-01,93111
2015-10-02,86753
2015-10-03,58268
2015-10-04,62592
2015-10-05,95603
2015-10-06,99837
2015-10-07,100860
2015-10-08,102409
2015-10-09,95631
2015-10-10,66043
2015-10-11,66601
2015-10-12,98066
2015-10-13,106570
2015-10-14,105415
2015-10-15,104366
2015-10-16,97556
2015-10-17,64064
2015-10-18,69221
2015-10-19,105710
2015-10-20,108226
2015-10-21,107216
2015-10-22,106180
2015-10-23,99348
2015-10-24,67090
2015-10-25,73283
2015-10-26,104805
2015-10-27,111076
2015-10-28,110991
2015-10-29,109068
2015-10-30,100655
2015-10-31,63910
2015-11-01,67454
2015-11-02,106405
2015-11-03,113189
2015-11-04,112399
2015-11-05,112257
2015-11-06,105629
2015-11-07,70570
2015-11-08,75161
2015-11-09,110784
2015-11-10,112978
2015-11-11,107347
2015-11-12,111293
2015-11-13,104493
2015-11-14,68039
2015-11-15,73945
2015-11-16,111285
2015-11-17,115457
2015-11-18,115393
2015-11-19,115387
2015-11-20,107008
2015-11-21,71677
2015-11-22,77702
2015-11-23,113226
2015-11-24,114841
2015-11-25,109386
2015-11-26,96620
2015-11-27,88369
2015-11-28,66696
2015-11-29,74591
2015-11-30,114424
2015-12-01,117806
2015-12-02,118201
2015-12-03,117780
2015-12-04,108975
2015-12-05,72662
2015-12-06,76360
2015-12-07,113903
2015-12-08,115911
2015-12-09,115324
2015-12-10,113844
2015-12-11,105420
2015-12-12,70442
2015-12-13,74537
2015-12-14,110352
2015-12-15,111033
2015-12-16,107508
2015-12-17,103108
2015-12-18,93664
2015-12-19,60441
2015-12-20,62608
2015-12-21,91916
2015-12-22,91125
2015-12-23,84466
2015-12-24,66672
2015-12-25,50812
2015-12-26,49720
2015-12-27,57018
2015-12-28,76983
2015-12-29,80256
2015-12-30,78067
2016-01-01,46109
2016-01-02,56771
2016-01-03,63608
2016-01-04,96670
2016-01-05,102054
2016-01-06,101968
2016-01-07,103695
2016-01-08,99226
2016-01-09,68617
2016-01-10,73313
2016-01-11,107882
2016-01-12,111240
2016-01-13,111346
2016-01-14,110350
2016-01-15,103836
2016-01-16,69762
2016-01-17,73548
2016-01-18,106252
2016-01-19,114235
2016-01-20,114520
2016-01-21,113333
2016-01-22,106865
2016-01-23,74103
2016-01-24,78655
2016-01-25,114045
2016-01-26,116293
2016-01-27,117360
2016-01-28,112890
2016-01-29,110408
2016-01-30,77881
2016-01-31,81804
2016-02-01,115705
2016-02-02,117639
2016-02-03,118168
2016-02-04,115485
2016-02-05,106779
2016-02-06,72602
2016-02-07,73299
2016-02-08,103308
2016-02-09,110246
2016-02-10,111835
2016-02-11,112118
2016-02-12,105677
2016-02-13,74145
2016-02-14,76379
2016-02-15,111654
2016-02-16,121528
2016-02-17,122884
2016-02-18,123112
2016-02-19,117492
2016-02-20,81509
2016-02-21,86026
2016-02-22,124960
2016-02-23,128025
2016-02-24,128860
2016-02-25,126574
2016-02-26,119158
2016-02-27,81761
2016-02-28,86421
2016-02-29,125898
2016-03-01,128020
2016-03-02,130518
2016-03-03,129859
2016-03-04,121636
2016-03-05,83814
2016-03-06,86859
2016-03-07,127229
2016-03-08,129281
2016-03-09,131505
2016-03-10,126847
2016-03-11,121670
2016-03-12,82209
2016-03-13,87358
2016-03-14,129607
2016-03-15,132397
2016-03-16,132666
2016-03-17,129579
2016-03-18,120239
2016-03-19,81427
2016-03-20,86878
2016-03-21,128245
2016-03-22,130351
2016-03-23,128611
2016-03-24,122141
2016-03-25,105815
2016-03-26,78197
2016-03-27,78675
2016-03-28,116328
2016-03-29,131001
2016-03-30,133101
2016-03-31,130283
2016-04-01,119257
2016-04-02,81281
2016-04-03,87360
2016-04-04,126389
2016-04-05,133803
2016-04-06,135934
2016-04-07,134653
2016-04-08,125221
2016-04-09,85645
2016-04-10,91857
2016-04-11,136700
2016-04-12,138801
2016-04-13,137409
2016-04-14,134651
2016-04-15,125713
2016-04-16,84789
2016-04-17,90514
2016-04-18,135770
2016-04-19,140338
2016-04-20,138994
2016-04-21,134338
2016-04-22,125713
2016-04-23,85348
2016-04-24,91963
2016-04-25,135422
2016-04-26,141059
2016-04-27,138390
2016-04-28,134493
2016-04-29,123089
2016-04-30,78081
2016-05-01,80160
2016-05-02,118508
2016-05-03,131204
2016-05-04,132146
2016-05-05,123214
2016-05-06,117566
2016-05-07,78005
2016-05-08,81871
2016-05-09,127489
2016-05-10,136121
2016-05-11,135402
2016-05-12,132926
2016-05-13,123555
2016-05-14,80533
2016-05-15,84697
2016-05-16,125306
2016-05-17,135812
2016-05-18,135197
2016-05-19,131924
2016-05-20,122504
2016-05-21,79192
2016-05-22,84851
2016-05-23,127438
2016-05-24,133972
2016-05-25,131697
2016-05-26,126174
2016-05-27,117773
2016-05-28,74793
2016-05-29,79262
2016-05-30,113390
2016-05-31,129636
2016-06-01,129838
2016-06-02,127650
2016-06-03,119107
2016-06-04,76582
2016-06-05,80829
2016-06-06,123175
2016-06-07,128655
2016-06-08,126728
2016-06-09,116963
2016-06-10,108602
2016-06-11,73541
2016-06-12,82245
2016-06-13,119977
2016-06-14,125678
2016-06-15,125977
2016-06-16,122900
2016-06-17,113905
2016-06-18,71738
2016-06-19,74376
2016-06-20,93499
2016-06-21,124257
2016-06-22,122793
2016-06-23,120902
2016-06-24,108118
2016-06-25,69170
2016-06-26,72480
2016-06-27,115501
2016-06-28,121523
2016-06-29,121456
2016-06-30,119093
2016-07-01,107813
2016-07-02,66427
2016-07-03,68168
2016-07-04,101448
2016-07-05,114130
2016-07-06,118196
2016-07-07,116360
2016-07-08,109588
2016-07-09,68949
2016-07-10,71387
2016-07-11,116802
2016-07-12,119864
2016-07-13,120468
2016-07-14,117523
2016-07-15,108681
2016-07-16,67189
2016-07-17,71085
2016-07-18,116616
2016-07-19,121000
2016-07-20,119165
2016-07-21,117941
2016-07-22,110570
2016-07-23,68398
2016-07-24,71980
2016-07-25,116361
2016-07-26,120986
2016-07-27,120932
2016-07-28,118101
2016-07-29,110240
2016-07-30,69022
2016-07-31,71959
2016-08-01,114920
2016-08-02,120783
2016-08-03,119825
2016-08-04,117712
2016-08-05,109966
2016-08-06,67755
2016-08-07,70693
2016-08-08,115440
2016-08-09,118682
2016-08-10,119555
2016-08-11,117924
2016-08-12,110083
2016-08-13,68028
2016-08-14,69705
2016-08-15,109543
2016-08-16,120896
2016-08-17,121107
2016-08-18,119516
2016-08-19,112999
2016-08-20,71603
2016-08-21,74724
2016-08-22,120374
2016-08-23,125253
2016-08-24,124546
2016-08-25,123134
2016-08-26,115443
2016-08-27,73510
2016-08-28,77456
2016-08-29,122370
2016-08-30,128081
2016-08-31,127520
2016-09-01,124829
2016-09-02,115659
2016-09-03,71772
2016-09-04,76164
2016-09-05,109751
2016-09-06,127745
2016-09-07,128145
2016-09-08,127996
2016-09-09,120314
2016-09-10,77719
2016-09-11,81649
2016-09-12,127325
2016-09-13,131451
2016-09-14,128826
2016-09-15,120041
2016-09-16,113989
2016-09-17,80862
2016-09-18,91832
2016-09-19,131871
2016-09-20,138590
2016-09-21,138146
2016-09-22,136479
2016-09-23,127803
2016-09-24,81861
2016-09-25,86861
2016-09-26,137176
2016-09-27,139433
2016-09-28,140373
2016-09-29,138011
2016-09-30,127044
2016-10-01,78726
2016-10-02,82758
2016-10-03,125866
2016-10-04,132182
2016-10-05,131995
2016-10-06,132759
2016-10-07,124588
2016-10-08,90358
2016-10-09,96542
2016-10-10,135850
2016-10-11,144073
2016-10-12,143248
2016-10-13,144176
2016-10-14,134423
2016-10-15,88312
2016-10-16,94694
2016-10-17,140981
2016-10-18,150758
2016-10-19,148760
2016-10-20,145021
2016-10-21,123991
2016-10-22,90117
2016-10-23,95498
2016-10-24,146136
2016-10-25,150283
2016-10-26,149086
2016-10-27,146600
2016-10-28,134101
2016-10-29,85873
2016-10-30,91905
2016-10-31,141022
2016-11-01,142467
2016-11-02,148404
2016-11-03,149540
2016-11-04,138040
2016-11-05,93128
2016-11-06,99820
2016-11-07,150788
2016-11-08,150053
2016-11-09,140674
2016-11-10,146301
2016-11-11,132609
2016-11-12,93843
2016-11-13,100633
2016-11-14,150935
2016-11-15,156066
2016-11-16,156273
2016-11-17,154473
2016-11-18,144040
2016-11-19,95853
2016-11-20,103220
2016-11-21,154232
2016-11-22,156131
2016-11-23,149146
2016-11-24,133080
2016-11-25,120535
2016-11-26,90022
2016-11-27,100373
2016-11-28,154971
2016-11-29,161691
2016-11-30,159450
2016-12-01,157196
2016-12-02,147743
2016-12-03,98102
2016-12-04,104400
2016-12-05,156268
2016-12-06,158169
2016-12-07,158758
2016-12-08,152258
2016-12-09,142222
2016-12-10,95665
2016-12-11,100707
2016-12-12,148783
2016-12-13,152591
2016-12-14,149908
2016-12-15,145085
2016-12-16,131580
2016-12-17,84443
2016-12-18,88845
2016-12-19,134794
2016-12-20,136427
2016-12-21,131770
2016-12-22,124751
2016-12-23,105776
2016-12-24,66740
2016-12-25,60535
2016-12-26,86775
2016-12-27,102574
2016-12-28,106393
2016-12-29,105158
2016-12-30,98098
2016-12-31,64696
2017-01-01,59005
2017-01-02,95818
2017-01-03,127728
2017-01-04,133210
2017-01-05,128376
2017-01-06,125230
2017-01-07,71521
2017-01-08,94736
2017-01-09,140861
2017-01-10,145521
2017-01-11,145604
2017-01-12,144985
2017-01-13,135657
2017-01-14,91791
2017-01-15,97570
2017-01-16,140046
2017-01-17,151455
2017-01-18,151122
2017-01-19,149733
2017-01-20,140506
2017-01-21,97774
2017-01-22,106965
2017-01-23,147843
2017-01-24,149039
2017-01-25,144802
2017-01-26,138288
2017-01-27,127738
2017-01-28,88164
2017-01-29,92052
2017-01-30,137919
2017-01-31,143069
2017-02-01,143529
2017-02-02,145011
2017-02-03,139875
2017-02-04,101218
2017-02-05,104585
2017-02-06,152808
2017-02-07,161273
2017-02-08,162144
2017-02-09,159440
2017-02-10,149755
2017-02-11,100746
2017-02-12,106434
2017-02-13,160474
2017-02-14,159982
2017-02-15,161897
2017-02-16,164364
2017-02-17,153956
2017-02-18,104661
2017-02-19,109589
2017-02-20,158043
2017-02-21,170265
2017-02-22,170559
2017-02-23,163711
2017-02-24,154537
2017-02-25,106039
2017-02-26,111816
2017-02-27,163119
2017-02-28,165643
2017-03-01,167480
2017-03-02,168730
2017-03-03,158171
2017-03-04,106739
2017-03-05,114464
2017-03-06,169538
2017-03-07,173736
2017-03-08,168734
2017-03-09,171452
2017-03-10,159470
2017-03-11,107371
2017-03-12,114907
2017-03-13,170043
2017-03-14,174748
2017-03-15,171274
2017-03-16,172067
2017-03-17,159312
2017-03-18,107141
2017-03-19,116705
2017-03-20,173053
2017-03-21,179270
2017-03-22,178776
2017-03-23,175353
2017-03-24,155802
2017-03-25,107862
2017-03-26,114867
2017-03-27,174989
2017-03-28,177936
2017-03-29,177053
2017-03-30,174951
2017-03-31,161692
2017-04-01,111982
2017-04-02,109185
2017-04-03,159117
2017-04-04,162855
2017-04-05,176611
2017-04-06,174519
2017-04-07,161085
2017-04-08,106383
2017-04-09,112315
2017-04-10,169584
2017-04-11,171826
2017-04-12,168847
2017-04-13,160786
2017-04-14,137040
2017-04-15,100190
2017-04-16,100898
2017-04-17,152066
2017-04-18,174171
2017-04-19,175620
2017-04-20,173856
2017-04-21,160574
2017-04-22,110084
2017-04-23,117159
2017-04-24,174875
2017-04-25,179750
2017-04-26,179115
2017-04-27,172230
2017-04-28,157630
2017-04-29,99513
2017-04-30,100849
2017-05-01,137413
2017-05-02,169970
2017-05-03,173007
2017-05-04,171814
2017-05-05,158556
2017-05-06,104891
2017-05-07,111184
2017-05-08,167207
2017-05-09,174139
2017-05-10,173376
2017-05-11,170399
2017-05-12,159003
2017-05-13,104441
2017-05-14,108658
2017-05-15,169555
2017-05-16,174468
2017-05-17,172630
2017-05-18,168885
2017-05-19,158328
2017-05-20,101883
2017-05-21,108279
2017-05-22,167274
2017-05-23,173357
2017-05-24,170350
2017-05-25,157737
2017-05-26,150028
2017-05-27,103856
2017-05-28,99612
2017-05-29,138303
2017-05-30,159403
2017-05-31,167107
2017-06-01,165586
2017-06-02,154671
2017-06-03,99082
2017-06-04,104663
2017-06-05,155824
2017-06-06,164908
2017-06-07,170309
2017-06-08,164256
2017-06-09,153406
2017-06-10,97024
2017-06-11,103442
2017-06-12,160768
2017-06-13,166288
2017-06-14,163819
2017-06-15,157593
2017-06-16,149259
2017-06-17,95579
2017-06-18,98723
2017-06-19,159076
2017-06-20,163340
2017-06-21,163344
2017-06-22,159528
2017-06-23,146563
2017-06-24,92631
2017-06-25,96549
2017-06-26,153249
2017-06-27,160357
2017-06-28,159941
2017-06-29,156781
2017-06-30,144709
2017-07-01,89101
2017-07-02,93046
2017-07-03,144113
2017-07-04,143061
2017-07-05,154603
2017-07-06,157200
2017-07-07,147213
2017-07-08,92348
2017-07-09,97018
2017-07-10,157192
2017-07-11,161819
2017-07-12,161998
2017-07-13,160280
2017-07-14,146818
2017-07-15,93041
2017-07-16,97505
2017-07-17,156167
2017-07-18,162855
2017-07-19,162519
2017-07-20,159941
2017-07-21,148460
2017-07-22,93431
2017-07-23,98553
2017-07-24,156202
2017-07-25,162503
2017-07-26,158479
2017-07-27,158192
2017-07-28,147108
2017-07-29,93799
2017-07-30,97920
2017-07-31,152197
2017-08-01,158477
2017-08-02,159089
2017-08-03,157182
2017-08-04,146345
2017-08-05,92534
2017-08-06,97128
2017-08-07,151359
2017-08-08,159895
2017-08-09,158329
2017-08-10,155468
2017-08-11,144914
2017-08-12,92258
2017-08-13,95933
2017-08-14,147706
2017-08-15,151115
2017-08-16,157640
2017-08-17,156600
2017-08-18,146980
2017-08-19,94592
2017-08-20,99320
2017-08-21,145727
2017-08-22,160260
2017-08-23,160440
2017-08-24,157830
2017-08-25,145822
2017-08-26,94706
2017-08-27,99047
2017-08-28,152112
2017-08-29,162440
2017-08-30,162902
2017-08-31,159498
2017-09-01,145689
2017-09-02,93589
2017-09-03,100058
2017-09-04,140865
2017-09-05,165715
2017-09-06,167463
2017-09-07,164811
2017-09-08,156157
2017-09-09,101358
2017-09-10,107915
2017-09-11,167845
2017-09-12,172756
2017-09-13,172851
2017-09-14,171675
2017-09-15,159266
2017-09-16,103547
2017-09-17,110964
2017-09-18,170976
2017-09-19,177864
2017-09-20,173567
2017-09-21,172017
2017-09-22,161357
2017-09-23,104681
2017-09-24,111711
2017-09-25,173517
2017-09-26,180049
2017-09-27,178307
2017-09-28,174157
2017-09-29,161707
2017-09-30,110536
2017-10-01,106505
2017-10-02,157565
2017-10-03,164764
2017-10-04,163383
2017-10-05,162847
2017-10-06,153575
2017-10-07,107472
2017-10-08,116127
2017-10-09,174457
2017-10-10,185217
2017-10-11,185120
2017-10-12,180844
2017-10-13,170178
2017-10-14,112754
2017-10-15,121251
2017-10-16,183906
2017-10-17,188945
2017-10-18,187297
2017-10-19,183867
2017-10-20,173021
2017-10-21,115851
2017-10-22,126088
2017-10-23,189452
2017-10-24,194412
2017-10-25,192293
2017-10-26,190163
2017-10-27,177053
2017-10-28,114934
2017-10-29,125289
2017-10-30,189245
2017-10-31,191480
2017-11-01,182281
2017-11-02,186351
2017-11-03,175422
2017-11-04,118160
2017-11-05,127602
2017-11-06,191067
2017-11-07,197083
2017-11-08,194333
2017-11-09,193914
2017-11-10,179933
2017-11-11,121346
2017-11-12,131900
2017-11-13,196969
2017-11-14,201949
2017-11-15,198424
2017-11-16,196902
2017-11-17,183893
2017-11-18,122767
2017-11-19,130890
2017-11-20,194515
2017-11-21,198601
2017-11-22,191041
2017-11-23,170321
2017-11-24,155623
2017-11-25,115759
2017-11-26,128771
2017-11-27,199419
2017-11-28,207253
2017-11-29,205406
2017-11-30,200674
2017-12-01,187017
2017-12-02,129735
2017-12-03,139120
2017-12-04,205505
2017-12-05,208218
2017-12-06,202480
2017-12-07,197822
2017-12-08,180686
2017-12-09,123667
2017-12-10,130987
2017-12-11,193901
2017-12-12,194997
2017-12-13,192063
2017-12-14,186496
2017-12-15,170812
2017-12-16,110474
2017-12-17,118165
2017-12-18,176843
2017-12-19,179550
2017-12-20,173506
2017-12-21,165910
2017-12-22,145886
2017-12-23,95246
2017-12-24,88781
2017-12-25,98189
2017-12-26,121383
2017-12-27,135300
2017-12-28,136827
2017-12-29,127700
2017-12-30,93014
2017-12-31,82878
2018-01-01,86419
2018-01-02,147428
2018-01-03,162193
2018-01-04,163784
2018-01-05,158606
2018-01-06,113467
2018-01-07,118313
2018-01-08,175623
2018-01-09,183880
2018-01-10,183945
2018-01-11,181769
2018-01-12,170552
2018-01-13,115707
2018-01-14,121191
2018-01-15,176127
2018-01-16,188032
2018-01-17,189871
2018-01-18,189348
2018-01-19,177456
2018-01-20,123321
2018-01-21,128306
2018-01-22,186132
2018-01-23,197618
2018-01-24,196402
2018-01-25,192722
2018-01-26,179415
2018-01-27,125769
2018-01-28,133306
2018-01-29,194151
2018-01-30,198680
2018-01-31,198652
2018-02-01,195472
2018-02-02,183173
2018-02-03,124276
2018-02-04,129054
2018-02-05,190024
2018-02-06,198658
2018-02-07,198272
2018-02-08,195339
2018-02-09,183086
2018-02-10,122536
2018-02-11,133033
2018-02-12,185386
2018-02-13,184789
2018-02-14,176089
2018-02-15,171317
2018-02-16,162693
2018-02-17,116342
2018-02-18,122466
2018-02-19,172364
2018-02-20,185896
2018-02-21,188166
2018-02-22,189427
2018-02-23,178732
2018-02-24,132664
2018-02-25,134008
2018-02-26,200075
2018-02-27,207996
2018-02-28,204416
2018-03-01,201320
2018-03-02,188205
2018-03-03,131162
2018-03-04,138320
2018-03-05,207326
2018-03-06,212462
2018-03-07,209357
2018-03-08,194876
2018-03-09,193761
2018-03-10,133449
2018-03-11,142258
2018-03-12,208753
2018-03-13,210602
2018-03-14,214236
2018-03-15,210761
2018-03-16,196619
2018-03-17,133056
2018-03-18,141335
2018-03-19,211580
2018-03-20,219051
2018-03-21,215435
2018-03-22,211961
2018-03-23,196009
2018-03-24,132390
2018-03-25,140021
2018-03-26,205273
2018-03-27,212686
2018-03-28,210683
2018-03-29,189044
2018-03-30,170256
2018-03-31,125999
2018-04-01,126749
2018-04-02,186546
2018-04-03,207905
2018-04-04,201528
2018-04-05,188580
2018-04-06,173714
2018-04-07,125723
2018-04-08,142545
2018-04-09,204767
2018-04-10,212048
2018-04-11,210517
2018-04-12,206924
2018-04-13,191679
2018-04-14,126394
2018-04-15,137279
2018-04-16,208085
2018-04-17,213273
2018-04-18,211580
2018-04-19,206037
2018-04-20,191211
2018-04-21,125564
2018-04-22,136469
2018-04-23,206288
2018-04-24,212115
2018-04-25,207948
2018-04-26,205759
2018-04-27,181330
2018-04-28,130046
2018-04-29,120802
2018-04-30,170390
2018-05-01,169054
2018-05-02,197891
2018-05-03,199820
2018-05-04,186783
2018-05-05,124420
2018-05-06,130666
2018-05-07,196014
2018-05-08,203058
2018-05-09,198582
2018-05-10,191321
2018-05-11,183639
2018-05-12,122023
2018-05-13,128775
2018-05-14,199104
2018-05-15,200658
2018-05-16,201541
2018-05-17,196886
2018-05-18,188597
2018-05-19,121392
2018-05-20,126981
2018-05-21,189291
2018-05-22,203038
2018-05-23,205330
2018-05-24,199208
2018-05-25,187768
2018-05-26,117635
2018-05-27,124352
2018-05-28,180398
2018-05-29,194170
2018-05-30,200281
2018-05-31,197244
2018-06-01,184037
2018-06-02,121135
2018-06-03,129389
2018-06-04,200331
2018-06-05,207735
2018-06-06,203354
2018-06-07,200520
2018-06-08,182038
2018-06-09,120164
2018-06-10,125256
2018-06-11,194786
2018-06-12,200815
2018-06-13,197740
2018-06-14,192294
2018-06-15,173587
2018-06-16,105955
2018-06-17,110780
2018-06-18,174582
2018-06-19,193310
2018-06-20,193062
2018-06-21,187986
2018-06-22,173606
2018-06-23,111795
2018-06-24,116134
2018-06-25,185919
2018-06-26,193142
2018-06-27,188114
2018-06-28,183737
2018-06-29,171496
2018-06-30,107210
2018-07-01,111053
2018-07-02,176198
2018-07-03,184040
2018-07-04,169783
2018-07-05,177996
2018-07-06,167378
2018-07-07,106401
2018-07-08,112327
2018-07-09,182835
2018-07-10,187694
2018-07-11,185762
2018-07-12,184099
2018-07-13,170860
2018-07-14,106799
2018-07-15,108475
2018-07-16,175704
2018-07-17,183596
2018-07-18,179897
2018-07-19,183373
2018-07-20,169626
2018-07-21,106785
2018-07-22,112387
2018-07-23,180572
2018-07-24,186943
2018-07-25,185744
2018-07-26,183117
2018-07-27,168526
2018-07-28,105936
2018-07-29,111708
2018-07-30,179950
2018-07-31,185930
2018-08-01,183366
2018-08-02,182412
2018-08-03,173429
2018-08-04,106108
2018-08-05,110059
2018-08-06,178355
2018-08-07,185518
2018-08-08,183204
2018-08-09,181276
2018-08-10,168297
2018-08-11,106488
2018-08-12,111786
2018-08-13,178620
2018-08-14,181922
2018-08-15,172198
2018-08-16,177367
2018-08-17,166550
2018-08-18,107011
2018-08-19,112299
2018-08-20,176718
2018-08-21,182562
2018-08-22,181484
2018-08-23,180317
2018-08-24,170197
2018-08-25,109383
2018-08-26,113373
2018-08-27,180142
2018-08-28,191628
2018-08-29,191149
2018-08-30,187503
2018-08-31,172280
