date,close_price
1949-07-26,15.06
1949-07-27,15.06
1949-07-28,15.04
1949-07-29,15.04
1949-08-01,15.12
1949-08-02,15.16
1949-08-03,15.15
1949-08-04,15.13
1949-08-05,15.35
1949-08-08,15.51
1949-08-09,15.37
1949-08-10,15.44
1949-08-11,15.39
1949-08-12,15.32
1949-08-15,15.25
1949-08-16,15.29
1949-08-17,15.46
1949-08-18,15.5
1949-08-19,15.41
1949-08-22,15.37
1949-08-23,15.17
1949-08-24,15.18
1949-08-25,15.22
1949-08-26,15.28
1949-08-29,15.12
1949-08-30,15.21
1949-08-31,15.22
1949-09-01,15.31
1949-09-02,15.29
1949-09-06,15.28
1949-09-07,15.38
1949-09-08,15.41
1949-09-09,15.4
1949-09-12,15.52
1949-09-13,15.74
1949-09-14,15.73
1949-09-15,15.61
1949-09-16,15.66
1949-09-19,15.55
1949-09-20,15.19
1949-09-21,15.41
1949-09-22,15.5
1949-09-23,15.57
1949-09-26,15.53
1949-09-27,15.41
1949-09-28,15.53
1949-09-29,15.62
1949-09-30,15.58
1949-10-01,15.52
1949-10-03,15.6
1949-10-04,15.75
1949-10-05,15.78
1949-10-06,15.84
1949-10-07,15.85
1949-10-08,15.86
1949-10-10,15.83
1949-10-11,15.97
1949-10-13,15.97
1949-10-14,15.91
1949-10-15,15.89
1949-10-17,15.73
1949-10-18,15.84
1949-10-19,15.93
1949-10-20,15.9
1949-10-21,15.85
1949-10-22,15.86
1949-10-24,15.87
1949-10-25,15.95
1949-10-26,16.06
1949-10-27,16.15
1949-10-28,16.08
1949-10-29,16.13
1949-10-31,16.04
1949-11-01,16.2
1949-11-02,16.33
1949-11-03,16.29
1949-11-04,16.21
1949-11-05,16.22
1949-11-07,16.16
1949-11-09,16.18
1949-11-10,16.14
1949-11-12,16.13
1949-11-14,16.03
1949-11-15,15.75
1949-11-16,15.84
1949-11-17,15.96
1949-11-18,16.14
1949-11-19,16.18
1949-11-21,16.07
1949-11-22,16.15
1949-11-23,16.19
1949-11-25,16.1
1949-11-26,16.14
1949-11-28,16.05
1949-11-29,16.02
1949-11-30,16.06
1949-12-01,16.15
1949-12-02,16.28
1949-12-03,16.41
1949-12-05,16.41
1949-12-06,16.39
1949-12-07,16.43
1949-12-08,16.43
1949-12-09,16.42
1949-12-10,16.45
1949-12-12,16.57
1949-12-13,16.64
1949-12-14,16.67
1949-12-15,16.68
1949-12-16,16.66
1949-12-17,16.64
1949-12-19,16.59
1949-12-20,16.53
1949-12-21,16.49
1949-12-22,16.64
1949-12-23,16.64
1949-12-27,16.58
1949-12-28,16.66
1949-12-29,16.68
1949-12-30,16.79
1949-12-31,16.76
1950-01-03,16.66
1950-01-04,16.85
1950-01-05,16.93
1950-01-06,16.98
1950-01-07,17.09
1950-01-09,17.08
1950-01-10,17.03
1950-01-11,17.09
1950-01-12,16.76
1950-01-13,16.67
1950-01-14,16.65
1950-01-16,16.72
1950-01-17,16.86
1950-01-18,16.85
1950-01-19,16.87
1950-01-20,16.9
1950-01-21,16.94
1950-01-23,16.92
1950-01-24,16.86
1950-01-25,16.74
1950-01-26,16.73
1950-01-27,16.82
1950-01-28,16.9
1950-01-30,17.02
1950-01-31,17.05
1950-02-01,17.05
1950-02-02,17.23
1950-02-03,17.29
1950-02-04,17.35
1950-02-06,17.32
1950-02-07,17.23
1950-02-08,17.21
1950-02-09,17.28
1950-02-10,17.24
1950-02-11,17.22
1950-02-14,17.06
1950-02-15,17.06
1950-02-16,16.99
1950-02-17,17.15
1950-02-18,17.23
1950-02-20,17.2
1950-02-21,17.17
1950-02-23,17.21
1950-02-24,17.28
1950-02-25,17.26
1950-02-27,17.28
1950-02-28,17.22
1950-03-01,17.24
1950-03-02,17.23
1950-03-03,17.29
1950-03-04,17.33
1950-03-06,17.32
1950-03-07,17.2
1950-03-08,17.19
1950-03-09,17.07
1950-03-10,17.09
1950-03-11,17.14
1950-03-13,17.12
1950-03-14,17.25
1950-03-15,17.45
1950-03-16,17.49
1950-03-17,17.45
1950-03-18,17.49
1950-03-20,17.44
1950-03-21,17.45
1950-03-22,17.55
1950-03-23,17.56
1950-03-24,17.56
1950-03-25,17.61
1950-03-27,17.46
1950-03-28,17.53
1950-03-29,17.44
1950-03-30,17.3
1950-03-31,17.29
1950-04-01,17.34
1950-04-03,17.53
1950-04-04,17.55
1950-04-05,17.63
1950-04-06,17.78
1950-04-08,17.82
1950-04-10,17.85
1950-04-11,17.75
1950-04-12,17.94
1950-04-13,17.98
1950-04-14,17.96
1950-04-15,17.86
1950-04-17,17.88
1950-04-18,18.03
1950-04-19,18.05
1950-04-20,17.93
1950-04-21,17.96
1950-04-22,17.96
1950-04-24,17.83
1950-04-25,17.83
1950-04-26,17.76
1950-04-27,17.86
1950-04-28,17.96
1950-04-29,18.07
1950-05-01,18.22
1950-05-02,18.11
1950-05-03,18.27
1950-05-04,18.12
1950-05-05,18.22
1950-05-06,18.33
1950-05-08,18.27
1950-05-09,18.27
1950-05-10,18.29
1950-05-11,18.29
1950-05-12,18.18
1950-05-13,18.2
1950-05-15,18.26
1950-05-16,18.44
1950-05-17,18.52
1950-05-18,18.56
1950-05-19,18.68
1950-05-20,18.72
1950-05-22,18.6
1950-05-23,18.71
1950-05-24,18.69
1950-05-25,18.69
1950-05-26,18.67
1950-05-27,18.65
1950-05-29,18.72
1950-05-31,18.78
1950-06-01,18.77
1950-06-02,18.79
1950-06-05,18.6
1950-06-06,18.88
1950-06-07,18.93
1950-06-08,19.14
1950-06-09,19.26
1950-06-12,19.4
1950-06-13,19.25
1950-06-14,18.98
1950-06-15,18.93
1950-06-16,18.97
1950-06-19,18.92
1950-06-20,18.83
1950-06-21,19.0
1950-06-22,19.16
1950-06-23,19.14
1950-06-26,18.11
1950-06-27,17.91
1950-06-28,18.11
1950-06-29,17.44
1950-06-30,17.69
1950-07-03,17.64
1950-07-05,17.81
1950-07-06,17.91
1950-07-07,17.67
1950-07-10,17.59
1950-07-11,17.32
1950-07-12,16.87
1950-07-13,16.69
1950-07-14,16.87
1950-07-17,16.68
1950-07-18,17.06
1950-07-19,17.36
1950-07-20,17.61
1950-07-21,17.59
1950-07-24,17.48
1950-07-25,17.23
1950-07-26,17.27
1950-07-27,17.5
1950-07-28,17.69
1950-07-31,17.84
1950-08-01,18.02
1950-08-02,17.95
1950-08-03,17.99
1950-08-04,18.14
1950-08-07,18.41
1950-08-08,18.46
1950-08-09,18.61
1950-08-10,18.48
1950-08-11,18.28
1950-08-14,18.29
1950-08-15,18.32
1950-08-16,18.34
1950-08-17,18.54
1950-08-18,18.68
1950-08-21,18.7
1950-08-22,18.68
1950-08-23,18.82
1950-08-24,18.79
1950-08-25,18.54
1950-08-28,18.53
1950-08-29,18.54
1950-08-30,18.43
1950-08-31,18.42
1950-09-01,18.55
1950-09-05,18.68
1950-09-06,18.54
1950-09-07,18.59
1950-09-08,18.75
1950-09-11,18.61
1950-09-12,18.87
1950-09-13,19.09
1950-09-14,19.18
1950-09-15,19.29
1950-09-18,19.37
1950-09-19,19.31
1950-09-20,19.21
1950-09-21,19.37
1950-09-22,19.44
1950-09-25,19.42
1950-09-26,19.14
1950-09-27,19.41
1950-09-28,19.42
1950-09-29,19.45
1950-10-02,19.69
1950-10-03,19.66
1950-10-04,20.0
1950-10-05,19.89
1950-10-06,20.12
1950-10-07,20.16
1950-10-09,20.0
1950-10-10,19.78
1950-10-11,19.86
1950-10-13,19.85
1950-10-14,19.72
1950-10-16,19.71
1950-10-17,19.89
1950-10-18,20.01
1950-10-19,20.02
1950-10-20,19.96
1950-10-21,20.01
1950-10-23,19.96
1950-10-24,20.08
1950-10-25,20.05
1950-10-26,19.61
1950-10-27,19.77
1950-10-28,19.79
1950-10-30,19.61
1950-10-31,19.53
1950-11-01,19.56
1950-11-02,19.73
1950-11-03,19.85
1950-11-04,19.78
1950-11-06,19.36
1950-11-08,19.56
1950-11-09,19.79
1950-11-10,19.94
1950-11-13,20.01
1950-11-14,19.86
1950-11-15,19.82
1950-11-16,19.72
1950-11-17,19.86
1950-11-18,19.96
1950-11-20,19.93
1950-11-21,19.88
1950-11-22,20.16
1950-11-24,20.32
1950-11-25,20.28
1950-11-27,20.18
1950-11-28,19.56
1950-11-29,19.37
1950-11-30,19.51
1950-12-01,19.66
1950-12-02,19.54
1950-12-04,19.0
1950-12-05,19.31
1950-12-06,19.45
1950-12-07,19.4
1950-12-08,19.4
1950-12-09,19.5
1950-12-11,19.72
1950-12-12,19.68
1950-12-13,19.67
1950-12-14,19.43
1950-12-15,19.33
1950-12-16,19.64
1950-12-18,19.85
1950-12-19,19.96
1950-12-20,19.97
1950-12-21,19.98
1950-12-22,20.07
1950-12-26,19.92
1950-12-27,20.3
1950-12-28,20.38
1950-12-29,20.43
1950-12-30,20.41
1951-01-02,20.77
1951-01-03,20.69
1951-01-04,20.87
1951-01-05,20.87
1951-01-06,20.88
1951-01-08,21.0
1951-01-09,21.12
1951-01-10,20.85
1951-01-11,21.19
1951-01-12,21.11
1951-01-13,21.1
1951-01-15,21.3
1951-01-16,21.46
1951-01-17,21.55
1951-01-18,21.4
1951-01-19,21.36
1951-01-20,21.41
1951-01-22,21.18
1951-01-23,21.26
1951-01-24,21.16
1951-01-25,21.03
1951-01-26,21.26
1951-01-27,21.53
1951-01-29,21.67
1951-01-30,21.74
1951-01-31,21.66
1951-02-01,21.77
1951-02-02,21.96
1951-02-03,22.08
1951-02-05,22.2
1951-02-06,22.12
1951-02-07,21.99
1951-02-08,22.09
1951-02-09,22.17
1951-02-10,22.21
1951-02-13,22.18
1951-02-14,22.12
1951-02-15,22.0
1951-02-16,22.13
1951-02-17,22.15
1951-02-19,21.83
1951-02-20,21.79
1951-02-21,21.86
1951-02-23,21.92
1951-02-24,21.96
1951-02-26,21.93
1951-02-27,21.76
1951-02-28,21.8
1951-03-01,21.85
1951-03-02,21.93
1951-03-03,21.94
1951-03-05,21.79
1951-03-06,21.79
1951-03-07,21.86
1951-03-08,21.95
1951-03-09,21.95
1951-03-10,21.91
1951-03-12,21.7
1951-03-13,21.41
1951-03-14,21.25
1951-03-15,21.29
1951-03-16,21.64
1951-03-17,21.67
1951-03-19,21.56
1951-03-20,21.52
1951-03-21,21.64
1951-03-22,21.73
1951-03-24,21.47
1951-03-26,21.53
1951-03-27,21.51
1951-03-28,21.26
1951-03-29,21.33
1951-03-30,21.48
1951-03-31,21.4
1951-04-02,21.32
1951-04-03,21.26
1951-04-04,21.4
1951-04-05,21.69
1951-04-06,21.72
1951-04-07,21.68
1951-04-09,21.68
1951-04-10,21.65
1951-04-11,21.64
1951-04-12,21.83
1951-04-13,22.09
1951-04-14,22.2
1951-04-16,22.04
1951-04-17,22.09
1951-04-18,22.13
1951-04-19,22.04
1951-04-20,22.04
1951-04-21,22.05
1951-04-23,22.05
1951-04-24,21.96
1951-04-25,21.97
1951-04-26,22.16
1951-04-27,22.39
1951-04-28,22.43
1951-04-30,22.43
1951-05-01,22.53
1951-05-02,22.62
1951-05-03,22.81
1951-05-04,22.77
1951-05-05,22.69
1951-05-07,22.63
1951-05-08,22.61
1951-05-09,22.64
1951-05-10,22.51
1951-05-11,22.33
1951-05-12,22.22
1951-05-14,22.18
1951-05-15,21.76
1951-05-16,21.69
1951-05-17,21.91
1951-05-18,21.51
1951-05-19,21.55
1951-05-21,21.46
1951-05-22,21.36
1951-05-23,21.16
1951-05-24,21.05
1951-05-25,21.03
1951-05-26,21.08
1951-05-28,21.21
1951-05-29,21.35
1951-05-31,21.52
1951-06-01,21.48
1951-06-04,21.24
1951-06-05,21.33
1951-06-06,21.48
1951-06-07,21.56
1951-06-08,21.49
1951-06-11,21.61
1951-06-12,21.52
1951-06-13,21.55
1951-06-14,21.84
1951-06-15,22.04
1951-06-18,22.05
1951-06-19,22.02
1951-06-20,21.91
1951-06-21,21.78
1951-06-22,21.55
1951-06-25,21.29
1951-06-26,21.3
1951-06-27,21.37
1951-06-28,21.1
1951-06-29,20.96
1951-07-02,21.1
1951-07-03,21.23
1951-07-05,21.64
1951-07-06,21.64
1951-07-09,21.73
1951-07-10,21.63
1951-07-11,21.68
1951-07-12,21.8
1951-07-13,21.98
1951-07-16,21.73
1951-07-17,21.92
1951-07-18,21.88
1951-07-19,21.84
1951-07-20,21.88
1951-07-23,22.1
1951-07-24,22.44
1951-07-25,22.32
1951-07-26,22.47
1951-07-27,22.53
1951-07-30,22.63
1951-07-31,22.4
1951-08-01,22.51
1951-08-02,22.82
1951-08-03,22.85
1951-08-06,23.01
1951-08-07,23.03
1951-08-08,22.93
1951-08-09,22.84
1951-08-10,22.79
1951-08-13,22.8
1951-08-14,22.7
1951-08-15,22.79
1951-08-16,22.87
1951-08-17,22.94
1951-08-20,22.93
1951-08-21,22.83
1951-08-22,22.75
1951-08-23,22.9
1951-08-24,22.88
1951-08-27,22.85
1951-08-28,22.9
1951-08-29,23.08
1951-08-30,23.24
1951-08-31,23.28
1951-09-04,23.28
1951-09-05,23.42
1951-09-06,23.47
1951-09-07,23.53
1951-09-10,23.62
1951-09-11,23.5
1951-09-12,23.6
1951-09-13,23.71
1951-09-14,23.69
1951-09-17,23.62
1951-09-18,23.59
1951-09-19,23.59
1951-09-20,23.57
1951-09-21,23.4
1951-09-24,23.3
1951-09-25,23.38
1951-09-26,23.4
1951-09-27,23.27
1951-09-28,23.26
1951-10-01,23.47
1951-10-02,23.64
1951-10-03,23.79
1951-10-04,23.72
1951-10-05,23.78
1951-10-06,23.77
1951-10-08,23.75
1951-10-09,23.65
1951-10-10,23.61
1951-10-11,23.7
1951-10-13,23.8
1951-10-15,23.85
1951-10-16,23.77
1951-10-17,23.69
1951-10-18,23.67
1951-10-19,23.32
1951-10-20,23.13
1951-10-22,22.75
1951-10-23,22.84
1951-10-24,23.03
1951-10-25,22.96
1951-10-26,22.81
1951-10-27,22.45
1951-10-29,22.69
1951-10-30,22.66
1951-10-31,22.94
1951-11-01,23.1
1951-11-02,22.93
1951-11-03,22.74
1951-11-05,22.82
1951-11-07,22.49
1951-11-08,22.47
1951-11-09,22.75
1951-11-10,22.89
1951-11-13,22.79
1951-11-14,22.85
1951-11-15,22.84
1951-11-16,22.82
1951-11-17,22.84
1951-11-19,22.73
1951-11-20,22.68
1951-11-21,22.64
1951-11-23,22.4
1951-11-24,22.3
1951-11-26,22.43
1951-11-27,22.66
1951-11-28,22.61
1951-11-29,22.67
1951-11-30,22.88
1951-12-01,22.94
1951-12-03,23.01
1951-12-04,23.14
1951-12-05,23.07
1951-12-06,23.34
1951-12-07,23.38
1951-12-08,23.41
1951-12-10,23.42
1951-12-11,23.3
1951-12-12,23.37
1951-12-13,23.39
1951-12-14,23.37
1951-12-15,23.36
1951-12-17,23.41
1951-12-18,23.49
1951-12-19,23.57
1951-12-20,23.57
1951-12-21,23.51
1951-12-22,23.53
1951-12-24,23.54
1951-12-26,23.44
1951-12-27,23.65
1951-12-28,23.69
1951-12-29,23.69
1951-12-31,23.77
1952-01-02,23.8
1952-01-03,23.88
1952-01-04,23.92
1952-01-05,23.84
1952-01-07,23.91
1952-01-08,23.82
1952-01-09,23.74
1952-01-10,23.86
1952-01-11,23.98
1952-01-12,24.06
1952-01-14,24.16
1952-01-15,24.06
1952-01-16,24.09
1952-01-17,24.2
1952-01-18,24.25
1952-01-19,24.33
1952-01-21,24.46
1952-01-22,24.66
1952-01-23,24.54
1952-01-24,24.56
1952-01-25,24.55
1952-01-26,24.59
1952-01-28,24.61
1952-01-29,24.57
1952-01-30,24.23
1952-01-31,24.14
1952-02-01,24.3
1952-02-02,24.41
1952-02-04,24.12
1952-02-05,24.11
1952-02-06,24.18
1952-02-07,24.11
1952-02-08,24.24
1952-02-09,24.25
1952-02-11,24.11
1952-02-13,23.92
1952-02-14,23.87
1952-02-15,23.86
1952-02-16,23.84
1952-02-18,23.74
1952-02-19,23.36
1952-02-20,23.09
1952-02-21,23.16
1952-02-23,23.36
1952-02-25,23.23
1952-02-26,23.15
1952-02-27,23.18
1952-02-28,23.29
1952-02-29,23.26
1952-03-01,23.28
1952-03-03,23.29
1952-03-04,23.68
1952-03-05,23.71
1952-03-06,23.69
1952-03-07,23.72
1952-03-08,23.77
1952-03-10,23.6
1952-03-11,23.62
1952-03-12,23.73
1952-03-13,23.75
1952-03-14,23.75
1952-03-15,23.83
1952-03-17,23.92
1952-03-18,23.87
1952-03-19,23.82
1952-03-20,23.89
1952-03-21,23.93
1952-03-22,23.94
1952-03-24,23.93
1952-03-25,23.79
1952-03-26,23.78
1952-03-27,23.99
1952-03-28,24.18
1952-03-29,24.34
1952-03-31,24.37
1952-04-01,24.18
1952-04-02,24.12
1952-04-03,24.12
1952-04-04,24.02
1952-04-05,24.0
1952-04-07,23.8
1952-04-08,23.91
1952-04-09,23.94
1952-04-10,24.11
1952-04-12,24.15
1952-04-14,23.95
1952-04-15,23.65
1952-04-16,23.58
1952-04-17,23.41
1952-04-18,23.5
1952-04-19,23.51
1952-04-21,23.69
1952-04-22,23.58
1952-04-23,23.48
1952-04-24,23.43
1952-04-25,23.54
1952-04-26,23.58
1952-04-28,23.55
1952-04-29,23.49
1952-04-30,23.32
1952-05-01,23.17
1952-05-02,23.56
1952-05-03,23.59
1952-05-05,23.66
1952-05-06,23.67
1952-05-07,23.81
1952-05-08,23.86
1952-05-09,23.84
1952-05-10,23.8
1952-05-12,23.75
1952-05-13,23.78
1952-05-14,23.68
1952-05-15,23.6
1952-05-16,23.56
1952-05-17,23.56
1952-05-19,23.61
1952-05-20,23.74
1952-05-21,23.78
1952-05-22,23.91
1952-05-23,23.89
1952-05-24,23.89
1952-05-26,23.94
1952-05-27,23.88
1952-05-28,23.84
1952-05-29,23.86
1952-06-02,23.8
1952-06-03,23.78
1952-06-04,23.95
1952-06-05,24.1
1952-06-06,24.26
1952-06-09,24.37
1952-06-10,24.23
1952-06-11,24.31
1952-06-12,24.31
1952-06-13,24.37
1952-06-16,24.3
1952-06-17,24.33
1952-06-18,24.43
1952-06-19,24.51
1952-06-20,24.59
1952-06-23,24.56
1952-06-24,24.6
1952-06-25,24.66
1952-06-26,24.75
1952-06-27,24.83
1952-06-30,24.96
1952-07-01,25.12
1952-07-02,25.06
1952-07-03,25.05
1952-07-07,24.97
1952-07-08,24.96
1952-07-09,24.86
1952-07-10,24.81
1952-07-11,24.98
1952-07-14,25.03
1952-07-15,25.16
1952-07-16,25.16
1952-07-17,25.05
1952-07-18,24.85
1952-07-21,24.95
1952-07-22,25.0
1952-07-23,25.11
1952-07-24,25.24
1952-07-25,25.16
1952-07-28,25.2
1952-07-29,25.26
1952-07-30,25.37
1952-07-31,25.4
1952-08-01,25.45
1952-08-04,25.43
1952-08-05,25.46
1952-08-06,25.44
1952-08-07,25.52
1952-08-08,25.55
1952-08-11,25.52
1952-08-12,25.31
1952-08-13,25.28
1952-08-14,25.28
1952-08-15,25.2
1952-08-18,24.94
1952-08-19,24.89
1952-08-20,24.95
1952-08-21,24.98
1952-08-22,24.99
1952-08-25,24.87
1952-08-26,24.83
1952-08-27,24.94
1952-08-28,24.97
1952-08-29,25.03
1952-09-02,25.15
1952-09-03,25.25
1952-09-04,25.24
1952-09-05,25.21
1952-09-08,25.11
1952-09-09,24.86
1952-09-10,24.69
1952-09-11,24.72
1952-09-12,24.71
1952-09-15,24.45
1952-09-16,24.53
1952-09-17,24.58
1952-09-18,24.51
1952-09-19,24.57
1952-09-22,24.59
1952-09-23,24.7
1952-09-24,24.79
1952-09-25,24.81
1952-09-26,24.73
1952-09-29,24.68
1952-09-30,24.54
1952-10-01,24.48
1952-10-02,24.52
1952-10-03,24.5
1952-10-06,24.44
1952-10-07,24.4
1952-10-08,24.58
1952-10-09,24.57
1952-10-10,24.55
1952-10-14,24.48
1952-10-15,24.06
1952-10-16,23.91
1952-10-17,24.2
1952-10-20,24.13
1952-10-21,24.07
1952-10-22,23.8
1952-10-23,23.87
1952-10-24,24.03
1952-10-27,24.09
1952-10-28,24.13
1952-10-29,24.15
1952-10-30,24.15
1952-10-31,24.52
1952-11-03,24.6
1952-11-05,24.67
1952-11-06,24.77
1952-11-07,24.78
1952-11-10,24.77
1952-11-12,24.65
1952-11-13,24.71
1952-11-14,24.75
1952-11-17,24.8
1952-11-18,25.16
1952-11-19,25.33
1952-11-20,25.28
1952-11-21,25.27
1952-11-24,25.42
1952-11-25,25.36
1952-11-26,25.52
1952-11-28,25.66
1952-12-01,25.68
1952-12-02,25.74
1952-12-03,25.71
1952-12-04,25.61
1952-12-05,25.62
1952-12-08,25.76
1952-12-09,25.93
1952-12-10,25.98
1952-12-11,25.96
1952-12-12,26.04
1952-12-15,26.04
1952-12-16,26.07
1952-12-17,26.04
1952-12-18,26.03
1952-12-19,26.15
1952-12-22,26.3
1952-12-23,26.19
1952-12-24,26.21
1952-12-26,26.25
1952-12-29,26.4
1952-12-30,26.59
1952-12-31,26.57
1953-01-02,26.54
1953-01-05,26.66
1953-01-06,26.48
1953-01-07,26.37
1953-01-08,26.33
1953-01-09,26.08
1953-01-12,25.86
1953-01-13,26.02
1953-01-14,26.08
1953-01-15,26.13
1953-01-16,26.02
1953-01-19,26.01
1953-01-20,26.14
1953-01-21,26.09
1953-01-22,26.12
1953-01-23,26.07
1953-01-26,26.02
1953-01-27,26.05
1953-01-28,26.13
1953-01-29,26.2
1953-01-30,26.38
1953-02-02,26.51
1953-02-03,26.54
1953-02-04,26.42
1953-02-05,26.15
1953-02-06,26.51
1953-02-09,25.69
1953-02-10,25.62
1953-02-11,25.64
1953-02-13,25.74
1953-02-16,25.65
1953-02-17,25.5
1953-02-18,25.48
1953-02-19,25.57
1953-02-20,25.63
1953-02-24,25.75
1953-02-25,25.91
1953-02-26,25.95
1953-02-27,25.9
1953-03-02,25.93
1953-03-03,26.0
1953-03-04,25.78
1953-03-05,25.79
1953-03-06,25.84
1953-03-09,25.83
1953-03-10,25.91
1953-03-11,26.12
1953-03-12,26.13
1953-03-13,26.18
1953-03-16,26.22
1953-03-17,26.33
1953-03-18,26.24
1953-03-19,26.22
1953-03-20,26.18
1953-03-23,26.02
1953-03-24,26.17
1953-03-25,26.1
1953-03-26,25.95
1953-03-27,25.99
1953-03-30,25.61
1953-03-31,25.29
1953-04-01,25.25
1953-04-02,25.23
1953-04-06,24.61
1953-04-07,24.71
1953-04-08,24.93
1953-04-09,24.88
1953-04-10,24.82
1953-04-13,24.77
1953-04-14,24.86
1953-04-15,24.96
1953-04-16,24.91
1953-04-17,24.62
1953-04-20,24.73
1953-04-21,24.67
1953-04-22,24.46
1953-04-23,24.19
1953-04-24,24.2
1953-04-27,24.34
1953-04-28,24.52
1953-04-29,24.68
1953-04-30,24.62
1953-05-01,24.73
1953-05-04,25.0
1953-05-05,25.03
1953-05-06,25.0
1953-05-07,24.9
1953-05-08,24.9
1953-05-11,24.91
1953-05-12,24.74
1953-05-13,24.71
1953-05-14,24.85
1953-05-15,24.84
1953-05-18,24.75
1953-05-19,24.7
1953-05-20,24.93
1953-05-21,25.06
1953-05-22,25.03
1953-05-25,24.99
1953-05-26,24.87
1953-05-27,24.64
1953-05-28,24.46
1953-05-29,24.54
1953-06-01,24.15
1953-06-02,24.22
1953-06-03,24.18
1953-06-04,24.03
1953-06-05,24.09
1953-06-08,24.01
1953-06-09,23.6
1953-06-10,23.54
1953-06-11,23.75
1953-06-12,23.82
1953-06-15,23.62
1953-06-16,23.55
1953-06-17,23.85
1953-06-18,23.84
1953-06-19,23.84
1953-06-22,23.96
1953-06-23,24.12
1953-06-24,24.09
1953-06-25,24.19
1953-06-26,24.21
1953-06-29,24.14
1953-06-30,24.14
1953-07-01,24.24
1953-07-02,24.31
1953-07-03,24.36
1953-07-06,24.38
1953-07-07,24.51
1953-07-08,24.5
1953-07-09,24.43
1953-07-10,24.41
1953-07-13,24.17
1953-07-14,24.08
1953-07-15,24.15
1953-07-16,24.18
1953-07-17,24.35
1953-07-20,24.22
1953-07-21,24.16
1953-07-22,24.19
1953-07-23,24.23
1953-07-24,24.23
1953-07-27,24.07
1953-07-28,24.11
1953-07-29,24.26
1953-07-30,24.49
1953-07-31,24.75
1953-08-03,24.84
1953-08-04,24.78
1953-08-05,24.68
1953-08-06,24.8
1953-08-07,24.78
1953-08-10,24.75
1953-08-11,24.72
1953-08-12,24.78
1953-08-13,24.73
1953-08-14,24.62
1953-08-17,24.56
1953-08-18,24.46
1953-08-19,24.31
1953-08-20,24.29
1953-08-21,24.35
1953-08-24,24.09
1953-08-25,23.93
1953-08-26,23.86
1953-08-27,23.79
1953-08-28,23.74
1953-08-31,23.32
1953-09-01,23.42
1953-09-02,23.56
1953-09-03,23.51
1953-09-04,23.57
1953-09-08,23.61
1953-09-09,23.65
1953-09-10,23.41
1953-09-11,23.14
1953-09-14,22.71
1953-09-15,22.9
1953-09-16,23.01
1953-09-17,23.07
1953-09-18,22.95
1953-09-21,22.88
1953-09-22,23.2
1953-09-23,23.23
1953-09-24,23.24
1953-09-25,23.3
1953-09-28,23.45
1953-09-29,23.49
1953-09-30,23.35
1953-10-01,23.49
1953-10-02,23.59
1953-10-05,23.48
1953-10-06,23.39
1953-10-07,23.58
1953-10-08,23.62
1953-10-09,23.66
1953-10-13,23.57
1953-10-14,23.68
1953-10-15,23.95
1953-10-16,24.14
1953-10-19,24.16
1953-10-20,24.17
1953-10-21,24.19
1953-10-22,24.3
1953-10-23,24.35
1953-10-26,24.31
1953-10-27,24.26
1953-10-28,24.29
1953-10-29,24.58
1953-10-30,24.54
1953-11-02,24.66
1953-11-04,24.51
1953-11-05,24.64
1953-11-06,24.61
1953-11-09,24.66
1953-11-10,24.37
1953-11-12,24.46
1953-11-13,24.54
1953-11-16,24.38
1953-11-17,24.25
1953-11-18,24.29
1953-11-19,24.4
1953-11-20,24.44
1953-11-23,24.36
1953-11-24,24.5
1953-11-25,24.52
1953-11-27,24.66
1953-11-30,24.76
1953-12-01,24.78
1953-12-02,24.95
1953-12-03,24.97
1953-12-04,24.98
1953-12-07,24.95
1953-12-08,24.87
1953-12-09,24.84
1953-12-10,24.78
1953-12-11,24.76
1953-12-14,24.69
1953-12-15,24.71
1953-12-16,24.96
1953-12-17,24.94
1953-12-18,24.99
1953-12-21,24.95
1953-12-22,24.76
1953-12-23,24.69
1953-12-24,24.8
1953-12-28,24.71
1953-12-29,24.55
1953-12-30,24.76
1953-12-31,24.81
1954-01-04,24.95
1954-01-05,25.1
1954-01-06,25.14
1954-01-07,25.06
1954-01-08,24.93
1954-01-11,24.8
1954-01-12,24.93
1954-01-13,25.07
1954-01-14,25.19
1954-01-15,25.43
1954-01-18,25.43
1954-01-19,25.68
1954-01-20,25.75
1954-01-21,25.79
1954-01-22,25.85
1954-01-25,25.93
1954-01-26,26.09
1954-01-27,26.01
1954-01-28,26.02
1954-01-29,26.08
1954-02-01,25.99
1954-02-02,25.92
1954-02-03,26.01
1954-02-04,26.2
1954-02-05,26.3
1954-02-08,26.23
1954-02-09,26.17
1954-02-10,26.14
1954-02-11,26.06
1954-02-12,26.12
1954-02-15,26.04
1954-02-16,25.81
1954-02-17,25.86
1954-02-18,25.86
1954-02-19,25.92
1954-02-23,25.83
1954-02-24,25.83
1954-02-25,25.91
1954-02-26,26.15
1954-03-01,26.25
1954-03-02,26.32
1954-03-03,26.32
1954-03-04,26.41
1954-03-05,26.52
1954-03-08,26.45
1954-03-09,26.51
1954-03-10,26.57
1954-03-11,26.69
1954-03-12,26.69
1954-03-15,26.57
1954-03-16,26.56
1954-03-17,26.62
1954-03-18,26.73
1954-03-19,26.81
1954-03-22,26.79
1954-03-23,26.6
1954-03-24,26.47
1954-03-25,26.42
1954-03-26,26.56
1954-03-29,26.66
1954-03-30,26.69
1954-03-31,26.94
1954-04-01,27.17
1954-04-02,27.21
1954-04-05,27.26
