date,count
2014-12-06,180932
2014-12-07,196546
2014-12-08,260015
2014-12-09,271523
2014-12-10,260226
2014-12-11,255344
2014-12-12,236249
2014-12-13,165586
2014-12-14,180527
2014-12-15,246254
2014-12-16,250732
2014-12-17,246972
2014-12-18,242902
2014-12-19,211623
2014-12-20,147234
2014-12-21,158638
2014-12-22,203553
2014-12-23,199964
2014-12-24,159806
2014-12-25,119087
2014-12-26,137622
2014-12-27,133067
2014-12-28,139884
2014-12-29,184939
2014-12-30,188241
2014-12-31,50841
2015-01-01,119241
2015-01-02,169875
2015-01-03,155315
2015-01-04,169144
2015-01-05,221202
2015-01-06,212605
2015-01-07,230286
2015-01-08,236752
2015-01-09,215848
2015-01-10,168371
2015-01-11,183179
2015-01-12,249903
2015-01-13,257471
2015-01-14,261129
2015-01-15,262125
2015-01-16,247603
2015-01-17,179395
2015-01-18,189570
2015-01-19,248202
2015-01-20,267268
2015-01-21,272472
2015-01-22,268598
2015-01-23,260596
2015-01-24,205778
2015-01-25,230547
2015-01-26,263926
2015-01-27,279567
2015-01-28,281749
2015-01-29,274517
2015-01-30,259162
2015-01-31,187168
2015-02-01,197137
2015-02-02,261073
2015-02-03,265073
2015-02-04,280464
2015-02-05,283253
2015-02-06,268436
2015-02-07,194907
2015-02-08,208574
2015-02-09,283748
2015-02-10,295999
2015-02-11,289381
2015-02-12,289487
2015-02-13,275936
2015-02-14,176417
2015-02-15,199780
2015-02-16,270456
2015-02-17,286518
2015-02-18,284905
2015-02-19,277538
2015-02-20,265799
2015-02-21,198841
2015-02-22,224566
2015-02-23,278600
2015-02-24,292650
2015-02-25,293991
2015-02-26,305014
2015-02-27,284038
2015-02-28,210410
2015-03-01,216461
2015-03-02,298626
2015-03-03,306811
2015-03-04,307662
2015-03-05,308998
2015-03-06,285930
2015-03-07,209275
2015-03-08,220668
2015-03-09,301873
2015-03-10,316439
2015-03-11,318026
2015-03-12,313601
2015-03-13,291452
2015-03-14,208377
2015-03-15,223062
2015-03-16,305046
2015-03-17,315378
2015-03-18,311019
2015-03-19,308048
2015-03-20,285791
2015-03-21,203787
2015-03-22,231649
2015-03-23,305187
2015-03-24,319061
2015-03-25,312738
2015-03-26,308728
2015-03-27,266300
2015-03-28,199166
2015-03-29,206162
2015-03-30,299776
2015-03-31,311282
2015-04-01,301475
2015-04-02,298423
2015-04-03,256809
2015-04-04,191348
2015-04-05,191003
2015-04-06,263664
2015-04-07,313256
2015-04-08,327853
2015-04-09,319147
2015-04-10,291493
2015-04-11,207874
2015-04-12,224619
2015-04-13,299165
2015-04-14,319797
2015-04-15,311269
2015-04-16,316422
2015-04-17,298189
2015-04-18,209704
2015-04-19,231432
2015-04-20,317907
2015-04-21,327515
2015-04-22,331645
2015-04-23,326890
2015-04-24,299760
2015-04-25,211757
2015-04-26,236920
2015-04-27,323302
2015-04-28,334676
2015-04-29,321949
2015-04-30,305109
2015-05-01,247627
2015-05-02,201935
2015-05-03,215766
2015-05-04,302493
2015-05-05,320362
2015-05-06,321042
2015-05-07,317297
2015-05-08,287665
2015-05-09,202168
2015-05-10,213943
2015-05-11,305384
2015-05-12,325466
2015-05-13,319565
2015-05-14,302992
2015-05-15,285721
2015-05-16,199016
2015-05-17,217943
2015-05-18,306334
2015-05-19,321303
2015-05-20,322732
2015-05-21,322985
2015-05-22,295832
2015-05-23,198625
2015-05-24,215228
2015-05-25,263571
2015-05-26,314613
2015-05-27,326434
2015-05-28,315597
2015-05-29,294581
2015-05-30,195320
2015-05-31,219616
2015-06-01,301947
2015-06-02,319595
2015-06-03,314565
2015-06-04,310414
2015-06-05,283182
2015-06-06,193182
2015-06-07,201748
2015-06-08,300735
2015-06-09,322028
2015-06-10,314958
2015-06-11,307969
2015-06-12,280029
2015-06-13,189620
2015-06-14,203978
2015-06-15,294525
2015-06-16,312616
2015-06-17,314184
2015-06-18,305235
2015-06-19,283514
2015-06-20,185041
2015-06-21,200814
2015-06-22,285621
2015-06-23,310194
2015-06-24,309571
2015-06-25,308353
2015-06-26,283957
2015-06-27,189540
2015-06-28,198421
2015-06-29,286105
2015-06-30,297205
2015-07-01,289342
2015-07-02,285324
2015-07-03,246139
2015-07-04,175348
2015-07-05,179634
2015-07-06,286025
2015-07-07,312873
2015-07-08,309231
2015-07-09,304619
2015-07-10,278801
2015-07-11,183055
2015-07-12,198478
2015-07-13,296004
2015-07-14,311522
2015-07-15,303882
2015-07-16,302026
2015-07-17,278105
2015-07-18,184366
2015-07-19,196801
2015-07-20,292106
2015-07-21,308668
2015-07-22,321515
2015-07-23,310400
2015-07-24,282641
2015-07-25,186400
2015-07-26,201002
2015-07-27,295636
2015-07-28,314082
2015-07-29,320941
2015-07-30,319166
2015-07-31,284724
2015-08-01,178670
2015-08-02,185599
2015-08-03,284237
2015-08-04,306078
2015-08-05,309342
2015-08-06,299014
2015-08-07,272015
2015-08-08,173053
2015-08-09,185839
2015-08-10,283229
2015-08-11,301480
2015-08-12,305053
2015-08-13,295753
2015-08-14,275646
2015-08-15,179694
2015-08-16,196723
2015-08-17,289974
2015-08-18,318243
2015-08-19,317223
2015-08-20,310425
2015-08-21,289056
2015-08-22,195295
2015-08-23,216868
2015-08-24,301296
2015-08-25,301151
2015-08-26,312418
2015-08-27,311528
2015-08-28,285603
2015-08-29,183639
2015-08-30,207882
2015-08-31,326476
2015-09-01,332419
2015-09-02,324296
2015-09-03,322284
2015-09-04,285548
2015-09-05,204880
2015-09-06,236705
2015-09-07,325455
2015-09-08,379034
2015-09-09,408482
2015-09-10,368375
2015-09-11,316444
2015-09-12,213706
2015-09-13,221048
2015-09-14,321561
2015-09-15,344316
2015-09-16,332457
2015-09-17,328643
2015-09-18,309438
2015-09-19,212671
2015-09-20,230532
2015-09-21,333495
2015-09-22,343159
2015-09-23,334914
2015-09-24,331493
2015-09-25,318133
2015-09-26,247946
2015-09-27,257152
2015-09-28,346443
2015-09-29,358661
2015-09-30,356459
2015-10-01,335499
2015-10-02,320700
2015-10-03,244003
2015-10-04,253891
2015-10-05,344599
2015-10-06,359863
2015-10-07,357163
2015-10-08,347307
2015-10-09,328672
2015-10-10,234907
2015-10-11,244764
2015-10-12,343417
2015-10-13,368104
2015-10-14,358995
2015-10-15,350624
2015-10-16,338351
2015-10-17,228643
2015-10-18,252085
2015-10-19,358156
2015-10-20,369825
2015-10-21,363886
2015-10-22,361929
2015-10-23,339594
2015-10-24,238949
2015-10-25,260600
2015-10-26,349065
2015-10-27,375915
2015-10-28,384049
2015-10-29,375476
2015-10-30,353863
2015-10-31,230009
2015-11-01,240356
2015-11-02,364404
2015-11-03,389847
2015-11-04,398870
2015-11-05,389722
2015-11-06,379763
2015-11-07,256193
2015-11-08,293598
2015-11-09,400384
2015-11-10,395019
2015-11-11,387473
2015-11-12,384618
2015-11-13,359080
2015-11-14,247086
2015-11-15,272217
2015-11-16,372038
2015-11-17,397005
2015-11-18,399775
2015-11-19,395748
2015-11-20,369704
2015-11-21,255280
2015-11-22,282445
2015-11-23,390436
2015-11-24,392195
2015-11-25,370903
2015-11-26,348130
2015-11-27,298027
2015-11-28,236720
2015-11-29,259690
2015-11-30,387327
2015-12-01,400571
2015-12-02,404387
2015-12-03,410436
2015-12-04,376961
2015-12-05,264215
2015-12-06,276601
2015-12-07,394060
2015-12-08,412953
2015-12-09,432268
2015-12-10,420480
2015-12-11,367882
2015-12-12,285341
2015-12-13,304073
2015-12-14,412268
2015-12-15,427022
2015-12-16,415207
2015-12-17,404043
2015-12-18,371221
2015-12-19,253624
2015-12-20,260502
2015-12-21,354071
2015-12-22,358549
2015-12-23,335451
2015-12-24,268785
2015-12-25,212333
2015-12-26,207667
2015-12-27,232716
2015-12-28,312242
2015-12-29,323908
2015-12-30,316080
2016-01-01,205839
2016-01-02,246706
2016-01-03,267476
2016-01-04,375382
2016-01-05,390714
2016-01-06,407099
2016-01-07,407884
2016-01-08,399036
2016-01-09,296088
2016-01-10,308222
2016-01-11,420171
2016-01-12,434556
2016-01-13,440696
2016-01-14,440412
2016-01-15,417108
2016-01-16,310887
2016-01-17,328728
2016-01-18,420383
2016-01-19,438443
2016-01-20,442754
2016-01-21,441134
2016-01-22,422846
2016-01-23,321500
2016-01-24,334303
2016-01-25,444883
2016-01-26,465096
2016-01-27,470815
2016-01-28,416997
2016-01-29,413809
2016-01-30,334934
2016-01-31,355651
2016-02-01,437133
2016-02-02,459764
2016-02-03,479862
2016-02-04,479693
2016-02-05,441466
2016-02-06,311923
2016-02-07,326925
2016-02-08,412038
2016-02-09,440400
2016-02-10,446204
2016-02-11,441436
2016-02-12,416470
2016-02-13,309915
2016-02-14,324746
2016-02-15,443320
2016-02-16,478574
2016-02-17,489957
2016-02-18,480476
2016-02-19,465395
2016-02-20,343595
2016-02-21,372363
2016-02-22,496761
2016-02-23,504394
2016-02-24,503609
2016-02-25,500614
2016-02-26,479110
2016-02-27,340596
2016-02-28,363496
2016-02-29,477118
2016-03-01,481911
2016-03-02,504663
2016-03-03,520938
2016-03-04,490868
2016-03-05,363482
2016-03-06,375255
2016-03-07,501327
2016-03-08,511230
2016-03-09,528465
2016-03-10,495321
2016-03-11,484689
2016-03-12,350617
2016-03-13,371738
2016-03-14,497888
2016-03-15,511780
2016-03-16,522092
2016-03-17,524814
2016-03-18,505129
2016-03-19,365126
2016-03-20,382403
2016-03-21,503620
2016-03-22,508326
2016-03-23,499951
2016-03-24,487564
2016-03-25,452981
2016-03-26,340798
2016-03-27,326901
2016-03-28,468462
2016-03-29,513627
2016-03-30,528778
2016-03-31,508176
2016-04-01,460362
2016-04-02,337637
2016-04-03,361526
2016-04-04,475880
2016-04-05,492290
2016-04-06,513496
2016-04-07,523949
2016-04-08,479153
2016-04-09,350258
2016-04-10,367530
2016-04-11,512539
2016-04-12,520373
2016-04-13,529469
2016-04-14,521835
2016-04-15,488134
2016-04-16,360809
2016-04-17,377366
2016-04-18,517333
2016-04-19,526739
2016-04-20,527667
2016-04-21,512261
2016-04-22,482920
2016-04-23,348284
2016-04-24,378202
2016-04-25,532630
2016-04-26,543882
2016-04-27,555206
2016-04-28,550154
2016-04-29,520076
2016-04-30,353679
2016-05-01,356269
2016-05-02,486438
2016-05-03,529647
2016-05-04,527408
2016-05-05,494242
2016-05-06,438857
2016-05-07,312653
2016-05-08,333642
2016-05-09,522004
2016-05-10,540979
2016-05-11,534810
2016-05-12,532292
2016-05-13,492718
2016-05-14,343287
2016-05-15,361151
2016-05-16,481071
2016-05-17,513644
2016-05-18,525079
2016-05-19,511310
2016-05-20,497129
2016-05-21,368594
2016-05-22,387455
2016-05-23,519995
2016-05-24,545047
2016-05-25,540750
2016-05-26,515554
2016-05-27,482197
2016-05-28,310633
2016-05-29,326206
2016-05-30,443769
2016-05-31,500128
2016-06-01,499860
2016-06-02,496498
2016-06-03,464569
2016-06-04,323040
2016-06-05,342805
2016-06-06,473770
2016-06-07,501614
2016-06-08,518091
2016-06-09,513368
2016-06-10,455905
2016-06-11,296549
2016-06-12,328056
2016-06-13,442578
2016-06-14,471208
2016-06-15,477147
2016-06-16,473020
2016-06-17,450400
2016-06-18,310058
2016-06-19,322559
2016-06-20,315400
2016-06-21,469875
2016-06-22,475384
2016-06-23,466457
2016-06-24,418953
2016-06-25,288276
2016-06-26,294001
2016-06-27,439862
2016-06-28,470065
2016-06-29,473625
2016-06-30,465693
2016-07-01,427923
2016-07-02,288930
2016-07-03,281155
2016-07-04,400806
2016-07-05,445522
2016-07-06,464182
2016-07-07,485815
2016-07-08,439165
2016-07-09,304188
2016-07-10,310491
2016-07-11,454750
2016-07-12,463511
2016-07-13,467534
2016-07-14,461151
2016-07-15,436080
2016-07-16,300298
2016-07-17,311074
2016-07-18,456451
2016-07-19,482812
2016-07-20,473941
2016-07-21,466662
2016-07-22,436507
2016-07-23,295319
2016-07-24,307738
2016-07-25,448615
2016-07-26,479123
2016-07-27,474998
2016-07-28,462649
2016-07-29,444053
2016-07-30,307350
2016-07-31,314083
2016-08-01,451580
2016-08-02,474648
2016-08-03,470302
2016-08-04,465198
2016-08-05,436419
2016-08-06,297330
2016-08-07,305889
2016-08-08,460855
2016-08-09,478438
2016-08-10,477468
2016-08-11,489314
2016-08-12,451081
2016-08-13,296230
2016-08-14,300072
2016-08-15,428174
2016-08-16,480108
2016-08-17,487723
2016-08-18,496728
2016-08-19,480530
2016-08-20,327110
2016-08-21,356681
2016-08-22,496749
2016-08-23,493571
2016-08-24,501392
2016-08-25,513304
2016-08-26,476817
2016-08-27,338875
2016-08-28,344495
2016-08-29,497166
2016-08-30,506560
2016-08-31,506904
2016-09-01,503777
2016-09-02,469823
2016-09-03,329794
2016-09-04,346361
2016-09-05,441013
2016-09-06,509939
2016-09-07,497748
2016-09-08,472441
2016-09-09,453031
2016-09-10,334385
2016-09-11,360563
2016-09-12,528168
2016-09-13,536602
2016-09-14,516003
2016-09-15,489405
2016-09-16,457690
2016-09-17,352441
2016-09-18,383468
2016-09-19,486385
2016-09-20,524496
2016-09-21,524906
2016-09-22,517957
2016-09-23,486677
2016-09-24,344869
2016-09-25,376763
2016-09-26,516218
2016-09-27,532025
2016-09-28,545683
2016-09-29,543565
2016-09-30,512211
2016-10-01,348834
2016-10-02,366203
2016-10-03,499111
2016-10-04,516058
2016-10-05,517903
2016-10-06,514938
2016-10-07,484731
2016-10-08,379183
2016-10-09,401857
2016-10-10,521464
2016-10-11,546053
2016-10-12,539315
2016-10-13,549656
2016-10-14,518201
2016-10-15,372498
2016-10-16,392411
2016-10-17,513853
2016-10-18,573083
2016-10-19,573978
2016-10-20,562792
2016-10-21,450622
2016-10-22,379165
2016-10-23,407916
2016-10-24,560684
2016-10-25,578791
2016-10-26,585984
2016-10-27,556715
2016-10-28,504307
2016-10-29,363417
2016-10-30,382874
2016-10-31,527559
2016-11-01,538350
2016-11-02,564654
2016-11-03,577165
2016-11-04,552260
2016-11-05,412610
2016-11-06,435082
2016-11-07,578185
2016-11-08,570344
2016-11-09,549417
2016-11-10,566680
2016-11-11,504679
2016-11-12,392643
2016-11-13,413948
2016-11-14,567070
2016-11-15,583375
2016-11-16,579903
2016-11-17,573259
2016-11-18,541452
2016-11-19,393398
2016-11-20,423055
2016-11-21,573935
2016-11-22,584101
2016-11-23,564376
2016-11-24,501129
2016-11-25,463318
2016-11-26,392968
2016-11-27,415609
2016-11-28,574900
2016-11-29,605535
2016-11-30,599982
2016-12-01,587622
2016-12-02,560130
2016-12-03,394188
2016-12-04,415532
2016-12-05,577196
2016-12-06,596839
2016-12-07,606430
2016-12-08,588279
2016-12-09,560412
2016-12-10,399749
2016-12-11,430416
2016-12-12,576758
2016-12-13,573527
2016-12-14,566942
2016-12-15,553097
2016-12-16,516031
2016-12-17,340398
2016-12-18,371806
2016-12-19,518165
2016-12-20,517765
2016-12-21,502931
2016-12-22,468767
2016-12-23,397022
2016-12-24,271655
2016-12-25,248595
2016-12-26,331939
2016-12-27,389249
2016-12-28,398386
2016-12-29,388637
2016-12-30,373980
2016-12-31,259788
2017-01-01,233551
2017-01-02,363408
2017-01-03,481146
2017-01-04,507238
2017-01-05,471894
2017-01-06,487690
2017-01-07,262903
2017-01-08,380765
2017-01-09,525828
2017-01-10,530337
2017-01-11,545790
2017-01-12,538036
2017-01-13,501855
2017-01-14,457936
2017-01-15,392616
2017-01-16,533833
2017-01-17,563662
2017-01-18,552324
2017-01-19,556356
2017-01-20,512970
2017-01-21,395732
2017-01-22,436560
2017-01-23,540051
2017-01-24,560081
2017-01-25,546130
2017-01-26,509469
2017-01-27,474955
2017-01-28,341494
2017-01-29,359186
2017-01-30,504713
2017-01-31,530349
2017-02-01,525349
2017-02-02,542562
2017-02-03,520247
2017-02-04,404377
2017-02-05,426512
2017-02-06,590517
2017-02-07,632828
2017-02-08,617357
2017-02-09,624885
2017-02-10,607309
2017-02-11,471769
2017-02-12,469373
2017-02-13,617417
2017-02-14,627931
2017-02-15,636027
2017-02-16,640720
2017-02-17,613954
2017-02-18,443762
2017-02-19,468209
2017-02-20,621541
2017-02-21,662450
2017-02-22,668885
2017-02-23,675084
2017-02-24,668269
2017-02-25,475235
2017-02-26,487825
2017-02-27,633655
2017-02-28,613974
2017-03-01,608270
2017-03-02,623440
2017-03-03,612704
2017-03-04,454825
2017-03-05,481389
2017-03-06,652893
2017-03-07,643709
2017-03-08,608796
2017-03-09,659157
2017-03-10,592097
2017-03-11,435729
2017-03-12,476119
2017-03-13,650824
2017-03-14,676360
2017-03-15,640191
2017-03-16,653932
2017-03-17,612016
2017-03-18,448986
2017-03-19,477727
2017-03-20,643760
2017-03-21,718762
2017-03-22,686305
2017-03-23,675569
2017-03-24,599628
2017-03-25,468936
2017-03-26,689160
2017-03-27,1024762
2017-03-28,743834
2017-03-29,688289
2017-03-30,684590
2017-03-31,623875
2017-04-01,477086
2017-04-02,472902
2017-04-03,611248
2017-04-04,606549
2017-04-05,673435
2017-04-06,665557
2017-04-07,676324
2017-04-08,644177
2017-04-09,540047
2017-04-10,652295
2017-04-11,661684
2017-04-12,645612
2017-04-13,612560
2017-04-14,528729
2017-04-15,407998
2017-04-16,440484
2017-04-17,599329
2017-04-18,675333
2017-04-19,673915
2017-04-20,676326
2017-04-21,640451
2017-04-22,481948
2017-04-23,483635
2017-04-24,684350
2017-04-25,707311
2017-04-26,702169
2017-04-27,674430
2017-04-28,618471
2017-04-29,429981
2017-04-30,426919
2017-05-01,542025
2017-05-02,631253
2017-05-03,656206
2017-05-04,658090
2017-05-05,609674
2017-05-06,429872
2017-05-07,455379
2017-05-08,635382
2017-05-09,660783
2017-05-10,663781
2017-05-11,652847
2017-05-12,606535
2017-05-13,428608
2017-05-14,425613
2017-05-15,616200
2017-05-16,635466
2017-05-17,628454
2017-05-18,624935
2017-05-19,576815
2017-05-20,404873
2017-05-21,434145
2017-05-22,625206
2017-05-23,632940
2017-05-24,642648
2017-05-25,599351
2017-05-26,581481
2017-05-27,436139
2017-05-28,453699
2017-05-29,583791
2017-05-30,637230
2017-05-31,635645
2017-06-01,646534
2017-06-02,622826
2017-06-03,437566
2017-06-04,461961
2017-06-05,616976
2017-06-06,622352
2017-06-07,657851
2017-06-08,644356
2017-06-09,602689
2017-06-10,418963
2017-06-11,440319
2017-06-12,637209
2017-06-13,674083
2017-06-14,649172
2017-06-15,637294
2017-06-16,592190
2017-06-17,437106
2017-06-18,450424
2017-06-19,633595
2017-06-20,647684
2017-06-21,659849
2017-06-22,648868
2017-06-23,596894
2017-06-24,413443
2017-06-25,436714
2017-06-26,618155
2017-06-27,678310
2017-06-28,686853
2017-06-29,633568
2017-06-30,589113
2017-07-01,401804
2017-07-02,413082
2017-07-03,582148
2017-07-04,563284
2017-07-05,614889
2017-07-06,626499
2017-07-07,588440
2017-07-08,404315
2017-07-09,414043
2017-07-10,612087
2017-07-11,636552
2017-07-12,631416
2017-07-13,631327
2017-07-14,585700
2017-07-15,409752
2017-07-16,431023
2017-07-17,609351
2017-07-18,650950
2017-07-19,642950
2017-07-20,644055
2017-07-21,606062
2017-07-22,420313
2017-07-23,443524
2017-07-24,630742
2017-07-25,659705
2017-07-26,622130
2017-07-27,644571
2017-07-28,605541
2017-07-29,428720
2017-07-30,446137
2017-07-31,614047
2017-08-01,644521
2017-08-02,645908
2017-08-03,642330
2017-08-04,587031
2017-08-05,410470
2017-08-06,444743
2017-08-07,627168
2017-08-08,664499
2017-08-09,653460
2017-08-10,650164
2017-08-11,600415
2017-08-12,434030
2017-08-13,448997
2017-08-14,619266
2017-08-15,629787
2017-08-16,641071
2017-08-17,638453
2017-08-18,603613
2017-08-19,424351
2017-08-20,442170
2017-08-21,575408
2017-08-22,648623
2017-08-23,665587
2017-08-24,623102
2017-08-25,586733
2017-08-26,431621
2017-08-27,431259
2017-08-28,600297
2017-08-29,637027
2017-08-30,650752
2017-08-31,632649
2017-09-01,593363
2017-09-02,411947
2017-09-03,426668
2017-09-04,539381
2017-09-05,645609
2017-09-06,663397
2017-09-07,656896
2017-09-08,628103
2017-09-09,456956
2017-09-10,484458
2017-09-11,662367
2017-09-12,683850
2017-09-13,693257
2017-09-14,682133
2017-09-15,650942
2017-09-16,484769
2017-09-17,509824
2017-09-18,708344
2017-09-19,709156
2017-09-20,672984
2017-09-21,664258
2017-09-22,636840
2017-09-23,460979
2017-09-24,486132
2017-09-25,677366
2017-09-26,708518
2017-09-27,697410
2017-09-28,684844
2017-09-29,645664
2017-09-30,500868
2017-10-01,496544
2017-10-02,655818
2017-10-03,678267
2017-10-04,653698
2017-10-05,690133
2017-10-06,657499
2017-10-07,515637
2017-10-08,560954
2017-10-09,736700
2017-10-10,715785
2017-10-11,739423
2017-10-12,756329
2017-10-13,709098
2017-10-14,487102
2017-10-15,518759
2017-10-16,706672
2017-10-17,714927
2017-10-18,746478
2017-10-19,744538
2017-10-20,689250
2017-10-21,512675
2017-10-22,566709
2017-10-23,766840
2017-10-24,789483
2017-10-25,788203
2017-10-26,774220
2017-10-27,740227
2017-10-28,553934
2017-10-29,553689
2017-10-30,774134
2017-10-31,729210
2017-11-01,737921
2017-11-02,770868
2017-11-03,726480
2017-11-04,543497
2017-11-05,589798
2017-11-06,787999
2017-11-07,812884
2017-11-08,800514
2017-11-09,810572
2017-11-10,766891
2017-11-11,575620
2017-11-12,617326
2017-11-13,821791
2017-11-14,825061
2017-11-15,803130
2017-11-16,804807
2017-11-17,769081
2017-11-18,537099
2017-11-19,546624
2017-11-20,747403
2017-11-21,759631
2017-11-22,785685
2017-11-23,712092
2017-11-24,650926
2017-11-25,536779
2017-11-26,571397
2017-11-27,797849
2017-11-28,832431
2017-11-29,826829
2017-11-30,821664
2017-12-01,771820
2017-12-02,575825
2017-12-03,609884
2017-12-04,814117
2017-12-05,839655
2017-12-06,820470
2017-12-07,806218
2017-12-08,744661
2017-12-09,559082
2017-12-10,589192
2017-12-11,795520
2017-12-12,795023
2017-12-13,810057
2017-12-14,782060
2017-12-15,718095
2017-12-16,519402
2017-12-17,548625
2017-12-18,726137
2017-12-19,771002
2017-12-20,748327
2017-12-21,718875
2017-12-22,632668
2017-12-23,452164
2017-12-24,437469
2017-12-25,450963
2017-12-26,537015
2017-12-27,585626
2017-12-28,584503
2017-12-29,542138
2017-12-30,424958
2017-12-31,381359
2018-01-01,391963
2018-01-02,617431
2018-01-03,684095
2018-01-04,686309
2018-01-05,663393
2018-01-06,500812
2018-01-07,526256
2018-01-08,696894
2018-01-09,720714
2018-01-10,710864
2018-01-11,739196
2018-01-12,678744
2018-01-13,514367
2018-01-14,539550
2018-01-15,705664
2018-01-16,745321
2018-01-17,766189
2018-01-18,768023
2018-01-19,725685
2018-01-20,575894
2018-01-21,593311
2018-01-22,751832
2018-01-23,831092
2018-01-24,821868
2018-01-25,826651
2018-01-26,755909
2018-01-27,601739
2018-01-28,635648
2018-01-29,808265
2018-01-30,800164
2018-01-31,800896
2018-02-01,787806
2018-02-02,762414
2018-02-03,557549
2018-02-04,582309
2018-02-05,791274
2018-02-06,829494
2018-02-07,829527
2018-02-08,809797
2018-02-09,770071
2018-02-10,548847
2018-02-11,597355
2018-02-12,767094
2018-02-13,775827
2018-02-14,738862
2018-02-15,729554
2018-02-16,712508
2018-02-17,525808
2018-02-18,552723
2018-02-19,745879
2018-02-20,769529
2018-02-21,769929
2018-02-22,778681
2018-02-23,738530
2018-02-24,584523
2018-02-25,608391
2018-02-26,813086
2018-02-27,841092
2018-02-28,840418
2018-03-01,834300
2018-03-02,775945
2018-03-03,575213
2018-03-04,603981
2018-03-05,845146
2018-03-06,846091
2018-03-07,842906
2018-03-08,775224
2018-03-09,815485
2018-03-10,610977
2018-03-11,660368
2018-03-12,853781
2018-03-13,869324
2018-03-14,891572
2018-03-15,891464
2018-03-16,817008
2018-03-17,597064
2018-03-18,619746
2018-03-19,857759
2018-03-20,902656
2018-03-21,883117
2018-03-22,898830
2018-03-23,820493
2018-03-24,646051
2018-03-25,652309
2018-03-26,804911
2018-03-27,856461
2018-03-28,865226
2018-03-29,759775
2018-03-30,734921
2018-03-31,574648
2018-04-01,571434
2018-04-02,786093
2018-04-03,867795
2018-04-04,816022
2018-04-05,792508
2018-04-06,712365
2018-04-07,564300
2018-04-08,590947
2018-04-09,829259
2018-04-10,889223
2018-04-11,889260
2018-04-12,899778
2018-04-13,817808
2018-04-14,584432
2018-04-15,597793
2018-04-16,866092
2018-04-17,897628
2018-04-18,891020
2018-04-19,880881
2018-04-20,841503
2018-04-21,618613
2018-04-22,664433
2018-04-23,862650
2018-04-24,893806
2018-04-25,881511
2018-04-26,860175
2018-04-27,766020
2018-04-28,621120
2018-04-29,598814
2018-04-30,683443
2018-05-01,676860
2018-05-02,754951
2018-05-03,746075
2018-05-04,705360
2018-05-05,502481
2018-05-06,526377
2018-05-07,755485
2018-05-08,793813
2018-05-09,780066
2018-05-10,764131
2018-05-11,718547
2018-05-12,587571
2018-05-13,569066
2018-05-14,798922
2018-05-15,772907
2018-05-16,768113
2018-05-17,767486
2018-05-18,734909
2018-05-19,512112
2018-05-20,531170
2018-05-21,741372
2018-05-22,776821
2018-05-23,795322
2018-05-24,774695
2018-05-25,762009
2018-05-26,509558
2018-05-27,550002
2018-05-28,735590
2018-05-29,742950
2018-05-30,785444
2018-05-31,809721
2018-06-01,761788
2018-06-02,541743
2018-06-03,565883
2018-06-04,800780
2018-06-05,817474
2018-06-06,811891
2018-06-07,801824
2018-06-08,713853
2018-06-09,512890
2018-06-10,542670
2018-06-11,792284
2018-06-12,822395
2018-06-13,811533
2018-06-14,788316
2018-06-15,706087
2018-06-16,461253
2018-06-17,473616
2018-06-18,731859
2018-06-19,794061
2018-06-20,799997
2018-06-21,775661
2018-06-22,714666
2018-06-23,471849
2018-06-24,500023
2018-06-25,777003
2018-06-26,799491
2018-06-27,795259
2018-06-28,773784
2018-06-29,730288
2018-06-30,492367
2018-07-01,501870
2018-07-02,752582
2018-07-03,763791
2018-07-04,699092
2018-07-05,719322
2018-07-06,695508
2018-07-07,471921
2018-07-08,487344
2018-07-09,765455
2018-07-10,814064
2018-07-11,804481
2018-07-12,786057
2018-07-13,736156
2018-07-14,482894
2018-07-15,454665
2018-07-16,698124
2018-07-17,741537
2018-07-18,697177
2018-07-19,741202
2018-07-20,688155
2018-07-21,461965
2018-07-22,477917
2018-07-23,731389
2018-07-24,768802
2018-07-25,772631
2018-07-26,759087
2018-07-27,723578
2018-07-28,539864
2018-07-29,528165
2018-07-30,752815
2018-07-31,761717
2018-08-01,749609
2018-08-02,758566
2018-08-03,719787
2018-08-04,461007
2018-08-05,463416
2018-08-06,726937
2018-08-07,766592
2018-08-08,744865
2018-08-09,734166
2018-08-10,678597
2018-08-11,491299
2018-08-12,504427
2018-08-13,728424
2018-08-14,753686
2018-08-15,710869
2018-08-16,722588
2018-08-17,690948
2018-08-18,458596
2018-08-19,477503
2018-08-20,704556
2018-08-21,736073
2018-08-22,746664
2018-08-23,725625
2018-08-24,692302
2018-08-25,497860
2018-08-26,502939
2018-08-27,715163
2018-08-28,769063
2018-08-29,753540
2018-08-30,741666
2018-08-31,682127
